p cnf 15 49
15 14 3 0
-15 -12 7 0
15 5 -2 0
14 -13 2 0
-14 9 3 0
-14 9 -1 0
14 8 3 0
-14 7 -6 0
-14 -7 -5 0
13 -12 -3 0
13 12 2 0
13 11 9 0
-13 11 -6 0
-13 -11 5 0
-13 10 6 0
13 10 -3 0
13 9 6 0
-13 -8 7 0
13 -8 -4 0
13 7 -4 0
13 7 2 0
13 -3 2 0
13 -3 -1 0
-12 -10 7 0
12 10 4 0
-12 9 -5 0
12 3 -2 0
11 10 6 0
11 -9 2 0
-11 -8 -5 0
10 9 -6 0
10 -8 -4 0
-10 -8 1 0
-10 -8 -1 0
-10 6 -5 0
-10 -5 -1 0
9 8 -6 0
-9 -7 -2 0
9 3 2 0
-9 3 -1 0
8 -7 5 0
8 -7 -2 0
8 6 -4 0
8 5 -3 0
8 3 -2 0
-5 4 -3 0
-5 4 2 0
-5 -3 -2 0
4 -2 1 0
