p cnf 14 51
-14 -13 4 0
14 12 -4 0
14 10 7 0
-14 10 4 0
14 10 1 0
14 -9 -2 0
14 8 5 0
-14 7 6 0
-14 -6 -5 0
14 -6 -3 0
-14 6 -1 0
14 -2 1 0
-13 -12 9 0
-13 12 7 0
13 10 -1 0
-13 7 -2 0
13 -5 2 0
-13 4 3 0
-13 2 -1 0
-12 -11 9 0
-12 11 8 0
-12 8 3 0
-12 8 2 0
12 7 1 0
-12 6 2 0
12 6 -1 0
12 -4 -3 0
11 -9 6 0
-11 9 5 0
11 8 3 0
-11 -4 -2 0
-11 -4 -1 0
11 3 -2 0
-11 2 -1 0
10 9 -4 0
10 8 -5 0
-10 -7 -1 0
-10 -6 -1 0
-10 3 -2 0
9 8 -4 0
-9 -7 5 0
9 6 -3 0
9 6 -1 0
-9 5 2 0
9 -4 -3 0
-8 7 -4 0
-8 -6 -4 0
-8 5 1 0
-8 -3 1 0
-8 3 -1 0
-6 5 1 0
