p cnf 15 57
-15 12 10 0
-15 12 4 0
-15 10 -9 0
-15 -10 8 0
15 10 8 0
15 10 -1 0
-15 -8 5 0
-15 -2 -1 0
14 -13 6 0
-14 -13 -6 0
-14 -12 11 0
-14 -12 -11 0
14 12 -7 0
14 10 -6 0
14 7 3 0
-14 -4 3 0
-13 -12 6 0
13 -11 10 0
13 -10 8 0
-13 -9 -7 0
-13 9 5 0
-13 -9 2 0
-13 8 7 0
-13 -8 5 0
-13 8 3 0
-13 8 -1 0
13 -3 1 0
-12 11 1 0
-12 -9 -4 0
-12 -9 -3 0
12 -7 6 0
-12 7 -4 0
12 -7 3 0
12 6 3 0
12 -6 -1 0
12 6 -1 0
-12 -5 -3 0
11 -8 -7 0
11 -8 5 0
11 -7 5 0
-11 -4 -2 0
11 -4 1 0
-10 -8 -3 0
-10 8 -2 0
-10 8 1 0
10 8 1 0
-10 7 -5 0
9 8 -4 0
-9 -5 -2 0
-9 -3 -1 0
8 5 -4 0
-8 5 -3 0
-8 3 1 0
7 5 -1 0
-7 -3 -1 0
-6 5 -3 0
-6 5 -2 0
