p cnf 14 54
-14 13 12 0
-14 12 -11 0
14 12 6 0
-14 12 6 0
14 -9 -4 0
14 9 -4 0
14 -8 7 0
14 8 6 0
-14 -8 3 0
14 8 -1 0
-14 2 1 0
-13 -12 8 0
-13 12 5 0
-13 12 3 0
-13 -11 3 0
13 -9 4 0
13 -7 -4 0
-13 -3 1 0
-12 11 -5 0
12 -11 2 0
-12 11 1 0
-12 9 -8 0
-12 -9 7 0
-12 -8 3 0
-12 8 -2 0
-12 -8 -2 0
-12 -7 -3 0
-12 -7 1 0
-12 6 -1 0
-11 9 -8 0
-11 -9 -3 0
-11 -8 6 0
11 -7 -6 0
11 7 3 0
-11 5 -4 0
-11 -3 -2 0
10 9 -4 0
-10 8 3 0
-10 8 1 0
10 8 -1 0
10 4 -1 0
9 8 3 0
9 7 6 0
9 7 -6 0
9 7 -5 0
-9 6 -4 0
9 -5 3 0
9 -5 2 0
-9 -3 1 0
8 6 -2 0
8 -6 1 0
8 -4 2 0
-7 2 1 0
3 2 1 0
